wall_time_unix_sec,elapsed_sec,ros_time_sec,event,logger_queue_overflow,control_dt_sec,target_position_x,target_position_y,target_position_z,current_position_x,current_position_y,current_position_z,position_error_x,position_error_y,position_error_z,target_velocity_x,target_velocity_y,target_velocity_z,current_velocity_x,current_velocity_y,current_velocity_z,velocity_error_x,velocity_error_y,velocity_error_z,body_command_x,body_command_y,body_command_z,yaw,yaw_rate,yaw_command,motor1_command,motor2_command,motor3_command,motor4_command,motor5_command,motor6_command
1786024397.621880531,29.600371453,0.000000000,NONE,0,0.049980761,0.000000000,-7.000000008,0.000000000,-0.053213172,-4.126099647,-0.078487229,0.053213172,-2.873900361,0.078487229,-0.287166653,-2.987041422,0.094759738,-0.296601655,-2.423416295,-0.018657919,0.009435002,-0.563625127,0.113417657,-3.369556318,-450.000000000,19.020845247,0.114371418,-0.005124950,-9.467361510,115.709229457,-114.024451298,109.290770543,-110.975548702,-9.510422623,-9.510422623
1786024397.671894550,29.650385409,0.000000000,NONE,0,0.050021897,0.000000000,-7.000000008,0.000000000,-0.053872068,-4.223750997,-0.078480900,0.053872068,-2.776249011,0.078480900,-0.284084435,-2.987311156,0.095532247,-0.293577266,-2.423419517,-0.017969590,0.009492831,-0.563891639,0.113501837,-3.285049156,-450.000000000,19.035140367,0.114171846,-0.004470536,-9.469362045,115.688602800,-114.046078222,109.311397200,-110.953921778,-9.517570183,-9.517570183
1786024397.721957684,29.700448566,0.000000000,TARGET_UPDATED,0,0.050067328,0.000000000,-8.000000008,0.000000000,-0.054551598,-4.345796453,-0.078461236,0.054551598,-3.654203555,0.078461236,-0.297002200,-2.985977685,0.097868934,-0.289795357,-2.423463870,-0.015982743,-0.007206843,-0.562513815,0.113851678,-4.979994803,-450.000000000,19.067783917,0.113961964,-0.003668060,-9.472007833,116.113000659,-113.623003257,108.886999341,-111.376996743,-9.533891958,-9.533891958
1786024397.771883726,29.750374883,0.000000000,NONE,0,0.049923870,0.000000000,-8.000000008,0.000000000,-0.055171725,-4.467835019,-0.078431784,0.055171725,-3.532164989,0.078431784,-0.294591511,-2.986094203,0.101480186,-0.290486214,-2.423548911,-0.012998122,-0.004105296,-0.562545292,0.114478308,-4.330301296,-450.000000000,19.120069911,0.113793121,-0.002940105,-9.477141934,115.951860807,-113.786710160,109.048139193,-111.213289840,-9.560034956,-9.560034956
1786024397.821876287,29.800367271,0.000000000,NONE,0,0.049989023,0.000000000,-8.000000008,0.000000000,-0.055869556,-4.589884520,-0.078394552,0.055869556,-3.410115488,0.078394552,-0.292048109,-2.986186255,0.105959367,-0.290806769,-2.423661840,-0.009305529,-0.001241341,-0.562524415,0.115264896,-4.092151225,-450.000000000,19.181195633,0.113659407,-0.002353507,-9.483674225,115.893956363,-113.847880750,109.106043637,-111.152119250,-9.590597817,-9.590597817
1786024397.871899366,29.850390415,0.000000000,NONE,0,0.050036351,0.000000000,-8.000000008,0.000000000,-0.056555840,-4.711936523,-0.078351518,0.056555840,-3.288063485,0.078351518,-0.289392794,-2.986262680,0.110903901,-0.289950214,-2.423793298,-0.005220073,0.000557420,-0.562469382,0.116123974,-3.931903240,-450.000000000,19.245670147,0.113552088,-0.001956643,-9.490420814,115.855581014,-113.889629393,109.144418986,-111.110370607,-9.622835073,-9.622835073
1786024397.921957493,29.900448277,0.000000000,NONE,0,0.049985954,0.000000000,-8.000000008,0.000000000,-0.057192760,-4.833987928,-0.078304608,0.057192760,-3.166012080,0.078304608,-0.286604894,-2.986338306,0.115919304,-0.288532697,-2.423932283,-0.001066737,0.001927803,-0.562406023,0.116986042,-3.781561181,-450.000000000,19.309015805,0.113460211,-0.001765328,-9.496326641,115.819471956,-113.928691365,109.180528044,-111.071308635,-9.654507903,-9.654507903
1786024397.971886635,29.950377500,0.000000000,NONE,0,0.049995405,0.000000000,-8.000000008,0.000000000,-0.057756622,-4.956036633,-0.078256471,0.057756622,-3.043963375,0.078256471,-0.283655160,-2.986429277,0.120661058,-0.286699860,-2.424069400,0.002851766,0.003044700,-0.562359877,0.117809293,-3.639302502,-450.000000000,19.368808693,0.113372955,-0.001757484,-9.500760825,115.785015832,-113.965364581,109.214984168,-111.034635419,-9.684404347,-9.684404347
1786024398.021965265,30.000456140,0.000000000,NONE,0,0.049964843,0.000000000,-8.000000008,0.000000000,-0.058229221,-5.078080531,-0.078210533,0.058229221,-2.921919477,0.078210533,-0.280515895,-2.986550966,0.124848536,-0.284530853,-2.424196714,0.006283326,0.004014958,-0.562354252,0.118565210,-3.499419720,-450.000000000,19.423347426,0.113281057,-0.001894060,-9.503363405,115.750695781,-114.000985921,109.249304219,-110.999014079,-9.711673713,-9.711673713
1786024398.071841240,30.050332201,0.000000000,NONE,0,0.049998494,0.000000000,-8.000000008,0.000000000,-0.058531465,-5.175710634,-0.078177586,0.058531465,-2.824289375,0.078177586,-0.277852960,-2.986679461,0.127651612,-0.282554197,-2.424286943,0.008571805,0.004701237,-0.562392518,0.119079806,-3.392886887,-450.000000000,19.457509292,0.113199483,-0.002077852,-9.506319148,115.724801509,-114.028358065,109.275198491,-110.971641935,-9.728754646,-9.728754646
1786024398.121969700,30.100460576,0.000000000,TARGET_UPDATED,0,0.050122214,0.000000000,-9.000000008,0.000000000,-0.058807460,-5.297740263,-0.078145144,0.058807460,-3.702259746,0.078145144,-0.291866108,-2.985229935,0.130216748,-0.279982121,-2.424380602,0.010666595,-0.011883987,-0.560849333,0.119550153,-5.113769465,-450.000000000,19.492521359,0.113083194,-0.002388695,-9.505243591,116.154753264,-113.597868531,108.845246736,-111.402131469,-9.746260680,-9.746260680
1786024398.171876192,30.150367136,0.000000000,NONE,0,0.049906443,0.000000000,-9.000000008,0.000000000,-0.059085770,-5.419772735,-0.078125082,0.059085770,-3.580227273,0.078125082,-0.289499241,-2.985387408,0.131852766,-0.282129067,-2.424449837,0.011879997,-0.007370174,-0.560937571,0.119972768,-4.356141633,-450.000000000,19.524182327,0.112948635,-0.002714134,-9.502498169,115.964659951,-113.786589134,109.035340049,-111.213410866,-9.762091163,-9.762091163
1786024398.221873045,30.200364212,0.000000000,NONE,0,0.049970169,0.000000000,-9.000000008,0.000000000,-0.059402625,-5.517409972,-0.078116870,0.059402625,-3.482590036,0.078116870,-0.287388457,-2.985568491,0.132358282,-0.283053327,-2.424482457,0.012236846,-0.004335130,-0.561086033,0.120121436,-4.145766920,-450.000000000,19.532097276,0.112829890,-0.002920039,-9.502215760,115.911995670,-113.839112210,109.088004330,-111.160887790,-9.766048638,-9.766048638
1786024398.271901608,30.250392568,0.000000000,NONE,0,0.050052028,0.000000000,-9.000000008,0.000000000,-0.059836252,-5.639459830,-0.078115575,0.059836252,-3.360540178,0.078115575,-0.284533727,-2.985858564,0.131980270,-0.283276393,-2.424494670,0.011865525,-0.001257334,-0.561363894,0.120114744,-3.882489895,-450.000000000,19.531526025,0.112669841,-0.003167688,-9.498214045,115.845175985,-113.903931037,109.154824015,-111.096068963,-9.765763013,-9.765763013
1786024398.321826935,30.300317809,0.000000000,NONE,0,0.049918823,0.000000000,-9.000000008,0.000000000,-0.060277697,-5.761507570,-0.078123484,0.060277697,-3.238492438,0.078123484,-0.281461553,-2.986213126,0.130548594,-0.282706952,-2.424472056,0.010660625,0.001245399,-0.561741070,0.119887969,-3.660700870,-450.000000000,19.514234898,0.112499483,-0.003332363,-9.494170393,115.788717816,-113.958367381,109.211282184,-111.041632619,-9.757117449,-9.757117449
1786024398.371877432,30.350368486,0.000000000,NONE,0,0.050052347,0.000000000,-9.000000008,0.000000000,-0.060691839,-5.883547258,-0.078139085,0.060691839,-3.116452750,0.078139085,-0.278208482,-2.986619373,0.128228792,-0.281501591,-2.424416041,0.008743784,0.003293109,-0.562203332,0.119485008,-3.460127903,-450.000000000,19.485509978,0.112325274,-0.003379031,-9.491011254,115.737784789,-114.007720838,109.262215211,-110.992279162,-9.742754989,-9.742754989
1786024398.421877146,30.400368316,0.000000000,NONE,0,0.049983493,0.000000000,-9.000000008,0.000000000,-0.061054049,-6.005574561,-0.078161251,0.061054049,-2.994425447,0.078161251,-0.274801692,-2.987062167,0.125256940,-0.279855179,-2.424332439,0.006298117,0.005053488,-0.562729728,0.118958822,-3.270196774,-450.000000000,19.449173566,0.112153035,-0.003331265,-9.488921370,115.689779536,-114.054681149,109.310220464,-110.945318851,-9.724586783,-9.724586783
1786024398.471862555,30.450353496,0.000000000,NONE,0,0.050015724,0.000000000,-9.000000008,0.000000000,-0.061344941,-6.127586305,-0.078188707,0.061344941,-2.872413703,0.078188707,-0.271259202,-2.987526211,0.121905291,-0.277858500,-2.424229840,0.003546821,0.006599298,-0.563296371,0.118358470,-3.089316011,-450.000000000,19.408632723,0.111987002,-0.003217327,-9.487980377,115.644324097,-114.099666091,109.355675903,-110.900333909,-9.704316361,-9.704316361
1786024398.521889687,30.500380728,0.000000000,NONE,0,0.050010971,0.000000000,-9.000000008,0.000000000,-0.061548176,-6.249580259,-0.078219777,0.061548176,-2.750419749,0.078219777,-0.267590204,-2.987997880,0.118449989,-0.275573226,-2.424117936,0.000722647,0.007983023,-0.563879944,0.117727342,-2.915017847,-450.000000000,19.366781047,0.111829603,-0.003068293,-9.488064214,115.600770515,-114.143261592,109.399229485,-110.856738408,-9.683390523,-9.683390523
1786024398.571939230,30.550430330,0.000000000,TARGET_UPDATED,0,0.050067312,0.000000000,-10.000000008,0.000000000,-0.061649580,-6.371554971,-0.078252322,0.061649580,-3.628445037,0.078252322,-0.283098273,-2.986695978,0.115239800,-0.273038832,-2.424006159,-0.001955914,-0.010059441,-0.562689819,0.117195714,-4.793249887,-450.000000000,19.334502488,0.111681472,-0.002912935,-9.488950507,116.070550098,-113.673925155,108.929449902,-111.326074845,-9.667251244,-9.667251244
1786024398.621866941,30.600358046,0.000000000,NONE,0,0.049901429,0.000000000,-10.000000008,0.000000000,-0.061775809,-6.493525248,-0.078283620,0.061775809,-3.506474760,0.078283620,-0.280699575,-2.987036270,0.112297832,-0.275822753,-2.423904049,-0.004294041,-0.004876822,-0.563132220,0.116591873,-3.953678852,-450.000000000,19.293660245,0.111541521,-0.002777198,-9.490243939,115.860980698,-113.884141272,109.139019302,-111.115858728,-9.646830123,-9.646830123
1786024398.672136307,30.650627234,0.000000000,NONE,0,0.050033811,0.000000000,-10.000000008,0.000000000,-0.062060439,-6.615506757,-0.078310835,0.062060439,-3.384493251,0.078310835,-0.278083776,-2.987372887,0.109867950,-0.277464499,-2.423815018,-0.006190118,-0.000619277,-0.563557870,0.116058068,-3.647277779,-450.000000000,19.260629052,0.111407517,-0.002669980,-9.491744105,115.784755471,-113.961116581,109.215244529,-111.038883419,-9.630314526,-9.630314526
1786024398.721890211,30.700381205,0.000000000,NONE,0,0.049995805,0.000000000,-10.000000008,0.000000000,-0.062390751,-6.737487853,-0.078331817,0.062390751,-3.262512155,0.078331817,-0.275311016,-2.987695291,0.108103681,-0.277605219,-2.423746088,-0.007529786,0.002294203,-0.563949204,0.115633467,-3.426031579,-450.000000000,19.235973781,0.111277286,-0.002598092,-9.493171269,115.729800712,-114.016784923,109.270199288,-110.983215077,-9.617986890,-9.617986890
