wall_time_unix_sec,elapsed_sec,ros_time_sec,event,logger_queue_overflow,control_dt_sec,target_position_x,target_position_y,target_position_z,current_position_x,current_position_y,current_position_z,position_error_x,position_error_y,position_error_z,target_velocity_x,target_velocity_y,target_velocity_z,current_velocity_x,current_velocity_y,current_velocity_z,velocity_error_x,velocity_error_y,velocity_error_z,body_command_x,body_command_y,body_command_z,yaw,yaw_rate,yaw_command,motor1_command,motor2_command,motor3_command,motor4_command,motor5_command,motor6_command
1786021327.516705990,38.050308596,0.000000000,TARGET_UPDATED,0,0.050000000,3.500207793,3.500000000,0.409042853,0.000208007,-0.000000000,-0.091223525,3.499999786,3.500000000,0.500266378,2.121317765,2.121320408,0.750406674,0.000004328,-0.000000000,-0.004098729,2.121313436,2.121320408,0.754505403,342.000450684,450.000000000,63.834240868,0.000000000,0.000000000,0.000000000,-120.000000000,16.363558767,-16.363558767,120.000000000,-31.917120434,-31.917120434
1786021327.566663504,38.100265961,0.000000000,NONE,0,0.049935578,3.500207793,3.500000000,0.409042853,0.017904086,0.022839954,-0.083752603,3.482303707,3.477160046,0.492795456,2.120926687,2.141950942,0.678323459,0.634105862,0.813046920,0.249948244,1.486820824,1.328904022,0.428375216,291.182649509,415.360529077,34.484804726,-0.004275707,-0.149541473,1.837898302,-120.000000000,21.347116457,-20.724435238,119.377318781,-17.242402363,-17.242402363
1786021327.616678953,38.150281552,0.000000000,NONE,0,0.050004246,3.500207793,3.500000000,0.409042853,0.067109308,0.083031497,-0.067005025,3.433098485,3.416968503,0.476047878,2.113459094,2.178684750,0.544538319,1.180457091,1.447107763,0.253727696,0.933002003,0.731576987,0.290810624,258.099194379,395.618908942,28.642514528,-0.016014084,-0.259935998,3.882515243,-120.000000000,25.803302335,-24.386327302,118.583024967,-14.321257264,-14.321257264
1786021327.666671038,38.200273700,0.000000000,NONE,0,0.049983804,3.500207793,3.500000000,0.409042853,0.138066847,0.163490909,-0.050928099,3.362140946,3.336509091,0.459970952,2.095120505,2.215444104,0.422276409,1.508203457,1.758469394,0.083860913,0.586917048,0.456974710,0.338415496,237.818473234,397.977734654,35.686777397,-0.031805895,-0.302034988,5.570029634,-120.000000000,31.008047763,-28.923736126,117.915688364,-17.843388699,-17.843388699
1786021327.716653824,38.250256445,0.000000000,NONE,0,0.050011751,3.500207793,3.500000000,0.409042853,0.221777901,0.252534313,-0.040833843,3.278429892,3.247465687,0.449876696,2.069984735,2.250044219,0.328389333,1.662142833,1.891921182,-0.144099937,0.407841903,0.358123037,0.472489270,225.433136224,407.407079581,46.812196059,-0.048568172,-0.301399115,6.909511001,-120.000000000,35.429502465,-32.837422202,117.407919737,-23.406098030,-23.406098030
1786021327.766707659,38.300310360,0.000000000,NONE,0,0.050006818,3.500207793,3.500000000,0.409042853,0.312162642,0.344939742,-0.037930706,3.188045151,3.155060258,0.446973559,2.042960287,2.282014936,0.261224358,1.715512841,1.949867916,-0.339364974,0.327447446,0.332147020,0.600589332,217.288316665,418.411863085,55.675023747,-0.064617436,-0.279808954,7.984013162,-120.000000000,38.983258291,-36.006389851,117.023131561,-27.837511873,-27.837511873
1786021327.816683054,38.350285728,0.000000000,NONE,0,0.050013416,3.500207793,3.500000000,0.409042853,0.405750517,0.438557130,-0.039547604,3.094457276,3.061442870,0.448590457,2.016934050,2.310767263,0.212383718,1.721952571,1.979342244,-0.448433946,0.294981479,0.331425018,0.660817664,211.265648597,428.996299477,58.550123373,-0.079206423,-0.249230437,8.853269706,-120.000000000,41.887895593,-38.614540307,116.726644714,-29.275061686,-29.275061686
1786021327.866678238,38.400280826,0.000000000,NONE,0,0.049978332,3.500207793,3.500000000,0.409042853,0.500691688,0.532469839,-0.042335220,2.999516105,2.967530161,0.451378073,1.993142323,2.335709336,0.173969685,1.709971042,1.998257356,-0.489775616,0.283171281,0.337451980,0.663745300,206.425649273,438.378045109,57.625978987,-0.092043309,-0.215354036,9.550656930,-120.000000000,44.288490286,-40.785560018,116.497069732,-28.812989494,-28.812989494
1786021327.916686296,38.450289032,0.000000000,NONE,0,0.050031255,3.500207793,3.500000000,0.409042853,0.596071240,0.626312024,-0.044371700,2.904136553,2.873687976,0.453414553,1.972105186,2.356552540,0.141516648,1.692108558,2.012245171,-0.498090614,0.279996628,0.344307369,0.639607262,202.435660112,446.305422386,55.411279197,-0.103035553,-0.180763098,10.094437026,-120.000000000,46.256923030,-42.579730750,116.322807720,-27.705639598,-27.705639598
1786021327.966670275,38.500272977,0.000000000,NONE,0,0.049968417,3.500207793,3.500000000,0.409042853,0.672395822,0.701258216,-0.045061175,2.827811971,2.798741784,0.454104028,1.957464452,2.370287790,0.118500060,1.676302233,2.021514952,-0.498313595,0.281162219,0.348772838,0.616813655,199.854889361,450.000000000,53.857436157,-0.110497581,-0.153033739,10.425148438,-120.000000000,47.356317470,-43.566962224,116.210644754,-26.928718078,-26.928718078
